"pop" "chrom" "phys_assembly" "gen_assembly" "gen_dist" "phys_dist" "rrate"
"LSSPA" "HiC_scaffold_6" 2543655 2.694 0 220726 0
"LSSPA" "HiC_scaffold_6" 3434976 3.259 0.56 891321 0.628
"LSSPA" "HiC_scaffold_6" 3845864 5.558 2.3 410888 5.598
"LSSPA" "HiC_scaffold_6" 4089211 5.558 0 243347 0
"LSSPA" "HiC_scaffold_6" 4091456 8.994 3.44 2245 1532.294
"LSSPA" "HiC_scaffold_6" 4202654 8.994 0 111198 0
"LSSPA" "HiC_scaffold_6" 4497730 10.13 1.14 295076 3.863
"LSSPA" "HiC_scaffold_6" 4977745 14.696 4.57 480015 9.521
"LSSPA" "HiC_scaffold_6" 5379854 17.587 2.89 402109 7.187
"LSSPA" "HiC_scaffold_6" 5652385 17.587 0 272531 0
"LSSPA" "HiC_scaffold_6" 5742388 19.301 1.71 90003 18.999
"LSSPA" "HiC_scaffold_6" 5900076 20.437 1.14 157688 7.229
"LSSPA" "HiC_scaffold_6" 6439830 21.002 0.56 539754 1.038
"LSSPA" "HiC_scaffold_6" 6543017 21.567 0.57 103187 5.524
"LSSPA" "HiC_scaffold_6" 6585045 25.057 3.49 42028 83.04
"LSSPA" "HiC_scaffold_6" 7109030 25.057 0 523985 0
"LSSPA" "HiC_scaffold_6" 7218520 28.513 3.46 109490 31.601
"LSSPA" "HiC_scaffold_6" 7897514 29.65 1.14 678994 1.679
"LSSPA" "HiC_scaffold_6" 7938840 30.78 1.13 41326 27.344
"LSSPA" "HiC_scaffold_6" 8001035 31.345 0.56 62195 9.004
"LSSPA" "HiC_scaffold_6" 8391650 34.8 3.45 390615 8.832
"LSSPA" "HiC_scaffold_6" 8418963 35.365 0.57 27313 20.869
"LSSPA" "HiC_scaffold_6" 9048728 35.365 0 629765 0
"LSSPA" "HiC_scaffold_6" 10169150 36.502 1.14 1120422 1.017
"LSSPA" "HiC_scaffold_6" 10496477 36.502 0 327327 0
"LSSPA" "HiC_scaffold_6" 10806324 38.781 2.28 309847 7.358
"LSSPA" "HiC_scaffold_6" 11146959 39.346 0.56 340635 1.644
"LSSPA" "HiC_scaffold_6" 11556019 41.048 1.7 409060 4.156
"LSSPA" "HiC_scaffold_6" 11589360 42.762 1.71 33341 51.288
"LSSPA" "HiC_scaffold_6" 11732183 45.061 2.3 142823 16.104
"LSSPA" "HiC_scaffold_6" 11914240 45.061 0 182057 0
"LSSPA" "HiC_scaffold_6" 11991423 45.061 0 77183 0
"LSSPA" "HiC_scaffold_6" 12010783 45.626 0.56 19360 28.926
"LSSPA" "HiC_scaffold_6" 12122567 45.626 0 111784 0
"LSSPA" "HiC_scaffold_6" 12208973 45.626 0 86406 0
"LSSPA" "HiC_scaffold_6" 12669456 46.191 0.57 460483 1.238
"LSSPA" "HiC_scaffold_6" 12825216 46.191 0 155760 0
"LSSPA" "HiC_scaffold_6" 12902434 46.756 0.56 77218 7.252
"LSSPA" "HiC_scaffold_6" 13123546 46.756 0 221112 0
"LSSPA" "HiC_scaffold_6" 13195844 46.756 0 72298 0
"LSSPA" "HiC_scaffold_6" 13258325 46.756 0 62481 0
"LSSPA" "HiC_scaffold_6" 13700541 46.756 0 442216 0
"LSSPA" "HiC_scaffold_6" 14685548 46.756 0 985007 0
"LSSPA" "HiC_scaffold_6" 14708378 46.756 0 22830 0
"LSSPA" "HiC_scaffold_7" 287709 0 NA NA NA
"LSSPA" "HiC_scaffold_7" 709955 0 0 422246 0
"LSSPA" "HiC_scaffold_7" 764727 0 0 54772 0
"LSSPA" "HiC_scaffold_7" 1039701 0 0 274974 0
"LSSPA" "HiC_scaffold_7" 1563742 0.654 0.65 524041 1.24
"LSSPA" "HiC_scaffold_7" 1912596 0.654 0 348854 0
"LSSPA" "HiC_scaffold_7" 2118114 0.654 0 205518 0
"LSSPA" "HiC_scaffold_7" 2200640 0.654 0 82526 0
"LSSPA" "HiC_scaffold_7" 2269947 0.654 0 69307 0
"LSSPA" "HiC_scaffold_7" 2622527 2.368 1.71 352580 4.85
"LSSPA" "HiC_scaffold_7" 2676732 2.368 0 54205 0
"LSSPA" "HiC_scaffold_7" 2850534 3.504 1.14 173802 6.559
"LSSPA" "HiC_scaffold_7" 3967726 6.355 2.85 1117192 2.551
"LSSPA" "HiC_scaffold_7" 4472551 12.315 5.96 504825 11.806
"LSSPA" "HiC_scaffold_7" 4504065 16.976 4.66 31514 147.871
"LSSPA" "HiC_scaffold_7" 5223830 17.541 0.57 719765 0.792
"LSSPA" "HiC_scaffold_7" 5528904 18.106 0.57 305074 1.868
"LSSPA" "HiC_scaffold_7" 5940672 19.242 1.14 411768 2.769
"LSSPA" "HiC_scaffold_7" 6242868 23.903 4.66 302196 15.42
"LSSPA" "HiC_scaffold_7" 6473064 25.617 1.71 230196 7.428
"LSSPA" "HiC_scaffold_7" 6685495 26.182 0.56 212431 2.636
"LSSPA" "HiC_scaffold_7" 6739712 29.073 2.89 54217 53.304
"LSSPA" "HiC_scaffold_7" 7155840 29.073 0 416128 0
"LSSPA" "HiC_scaffold_7" 7457789 32.563 3.49 301949 11.558
"LSSPA" "HiC_scaffold_7" 7856922 34.842 2.28 399133 5.712
"LSSPA" "HiC_scaffold_7" 8028991 34.842 0 172069 0
"LSSPA" "HiC_scaffold_7" 8365464 35.972 1.13 336473 3.358
"LSSPA" "HiC_scaffold_7" 8648295 36.537 0.56 282831 1.98
"LSSPA" "HiC_scaffold_7" 8681916 37.102 0.56 33621 16.656
"LSSPA" "HiC_scaffold_7" 9067442 37.102 0 385526 0
"LSSPA" "HiC_scaffold_7" 9488758 39.402 2.3 421316 5.459
"LSSPA" "HiC_scaffold_7" 9538769 39.967 0.56 50011 11.198
"LSSPA" "HiC_scaffold_7" 9747839 39.967 0 209070 0
"LSSPA" "HiC_scaffold_7" 9827817 39.967 0 79978 0
"LSSPA" "HiC_scaffold_7" 9995220 39.967 0 167403 0
"LSSPA" "HiC_scaffold_7" 10003722 39.967 0 8502 0
"LSSPA" "HiC_scaffold_7" 10079867 44.676 4.71 76145 61.856
"LSSPA" "HiC_scaffold_7" 10304128 46.377 1.7 224261 7.58
"LSSPA" "HiC_scaffold_7" 10749068 46.942 0.56 444940 1.259
"LSSPA" "HiC_scaffold_7" 11235166 46.942 0 486098 0
"LSSPA" "HiC_scaffold_7" 11439596 46.942 0 204430 0
"LSSPA" "HiC_scaffold_7" 11755408 46.942 0 315812 0
"LSSPA" "HiC_scaffold_7" 11944574 46.942 0 189166 0
"LSSPA" "HiC_scaffold_7" 12530305 46.942 0 585731 0
"LSSPA" "HiC_scaffold_7" 13012938 46.942 0 482633 0
"LSSPA" "HiC_scaffold_7" 13183392 46.942 0 170454 0
"LSSPA" "HiC_scaffold_7" 13574080 46.942 0 390688 0
"LSSPA" "HiC_scaffold_7" 14159619 46.942 0 585539 0
"LSSPA" "HiC_scaffold_7" 14159939 46.942 0 320 0
"LSSPA" "HiC_scaffold_8" 1125104 0 NA NA NA
"LSSPA" "HiC_scaffold_8" 1824347 0 0 699243 0
"LSSPA" "HiC_scaffold_8" 1908404 0 0 84057 0
"LSSPA" "HiC_scaffold_8" 2140047 0 0 231643 0
"LSSPA" "HiC_scaffold_8" 2303215 0 0 163168 0
"LSSPA" "HiC_scaffold_8" 2359106 0 0 55891 0
"LSSPA" "HiC_scaffold_8" 2387915 0 0 28809 0
"LSSPA" "HiC_scaffold_8" 2412944 0 0 25029 0
"LSSPA" "HiC_scaffold_8" 2973842 0 0 560898 0
"LSSPA" "HiC_scaffold_8" 2975940 3.49 3.49 2098 1663.489
"LSSPA" "HiC_scaffold_8" 3099304 4.626 1.14 123364 9.241
"LSSPA" "HiC_scaffold_8" 3387453 4.626 0 288149 0
"LSSPA" "HiC_scaffold_8" 3574560 13.184 8.56 187107 45.749
"LSSPA" "HiC_scaffold_8" 3831031 13.749 0.57 256471 2.222
"LSSPA" "HiC_scaffold_8" 4509618 14.314 0.56 678587 0.825
"LSSPA" "HiC_scaffold_8" 5215916 14.879 0.56 706298 0.793
"LSSPA" "HiC_scaffold_8" 5381868 16.593 1.71 165952 10.304
"LSSPA" "HiC_scaffold_8" 5924012 17.158 0.57 542144 1.051
"LSSPA" "HiC_scaffold_8" 6057780 17.723 0.56 133768 4.186
"LSSPA" "HiC_scaffold_8" 6119526 19.437 1.71 61746 27.694
"LSSPA" "HiC_scaffold_8" 6314401 19.437 0 194875 0
"LSSPA" "HiC_scaffold_8" 6456703 19.437 0 142302 0
"LSSPA" "HiC_scaffold_8" 6532975 19.437 0 76272 0
"LSSPA" "HiC_scaffold_8" 6821178 19.437 0 288203 0
"LSSPA" "HiC_scaffold_8" 7357261 19.437 0 536083 0
"LSSPA" "HiC_scaffold_8" 7452971 20.002 0.56 95710 5.851
"LSSPA" "HiC_scaffold_8" 7456632 20.002 0 3661 0
"LSSPA" "HiC_scaffold_8" 7885327 21.704 1.7 428695 3.966
"LSSPA" "HiC_scaffold_8" 7961932 23.97 2.27 76605 29.633
"LSSPA" "HiC_scaffold_8" 8108346 25.685 1.71 146414 11.679
"LSSPA" "HiC_scaffold_8" 8793227 27.964 2.28 684881 3.329
"LSSPA" "HiC_scaffold_8" 8815619 30.23 2.27 22392 101.375
"LSSPA" "HiC_scaffold_8" 9727820 33.666 3.44 912201 3.771
"LSSPA" "HiC_scaffold_8" 10074833 33.666 0 347013 0
"LSSPA" "HiC_scaffold_8" 10455438 33.666 0 380605 0
"LSSPA" "HiC_scaffold_8" 10607443 34.231 0.57 152005 3.75
"LSSPA" "HiC_scaffold_8" 10811298 35.361 1.13 203855 5.543
"LSSPA" "HiC_scaffold_8" 10913706 35.926 0.57 102408 5.566
"LSSPA" "HiC_scaffold_8" 10924152 35.926 0 10446 0
"LSSPA" "HiC_scaffold_8" 11100745 35.926 0 176593 0
"LSSPA" "HiC_scaffold_8" 11333600 36.645 0.72 232855 3.092
"LSSPA" "HiC_scaffold_8" 11495855 38.095 1.45 162255 8.937
"LSSPA" "HiC_scaffold_8" 12130515 38.095 0 634660 0
"LSSPA" "HiC_scaffold_8" 12426931 38.095 0 296416 0
"LSSPA" "HiC_scaffold_8" 12636412 38.095 0 209481 0
"LSSPA" "HiC_scaffold_8" 13192674 38.095 0 556262 0
"LSSPA" "HiC_scaffold_8" 13450404 38.095 0 257730 0
"LSSPA" "HiC_scaffold_8" 13664695 43.984 5.89 214291 27.486
"LSSPA" "HiC_scaffold_8" 13722133 43.984 0 57438 0
"LSSPA" "HiC_scaffold_9" 881127 0 NA NA NA
"LSSPA" "HiC_scaffold_9" 1025019 0 0 143892 0
"LSSPA" "HiC_scaffold_9" 1029933 0.654 0.65 4914 132.275
"LSSPA" "HiC_scaffold_9" 1508742 0.654 0 478809 0
"LSSPA" "HiC_scaffold_9" 2302222 0.654 0 793480 0
"LSSPA" "HiC_scaffold_9" 3069829 1.969 1.31 767607 1.707
"LSSPA" "HiC_scaffold_9" 3329337 1.969 0 259508 0
"LSSPA" "HiC_scaffold_9" 4026312 1.969 0 696975 0
"LSSPA" "HiC_scaffold_9" 4036090 7.3 5.33 9778 545.101
"LSSPA" "HiC_scaffold_9" 4087527 7.3 0 51437 0
"LSSPA" "HiC_scaffold_9" 4160743 9.014 1.71 73216 23.356
"LSSPA" "HiC_scaffold_9" 4161582 10.729 1.71 839 2038.141
"LSSPA" "HiC_scaffold_9" 4873049 16.688 5.96 711467 8.377
"LSSPA" "HiC_scaffold_9" 5059914 16.688 0 186865 0
"LSSPA" "HiC_scaffold_9" 5618487 16.688 0 558573 0
"LSSPA" "HiC_scaffold_9" 5832885 17.818 1.13 214398 5.271
"LSSPA" "HiC_scaffold_9" 6133659 27.727 9.91 300774 32.948
"LSSPA" "HiC_scaffold_9" 6319089 28.864 1.14 185430 6.148
"LSSPA" "HiC_scaffold_9" 6436762 29.428 0.56 117673 4.759
"LSSPA" "HiC_scaffold_9" 6514777 32.918 3.49 78015 44.735
"LSSPA" "HiC_scaffold_9" 6820565 36.973 4.06 305788 13.277
"LSSPA" "HiC_scaffold_9" 7176539 38.109 1.14 355974 3.202
"LSSPA" "HiC_scaffold_9" 7505672 38.109 0 329133 0
"LSSPA" "HiC_scaffold_9" 7776165 39.246 1.14 270493 4.215
"LSSPA" "HiC_scaffold_9" 8468630 40.382 1.14 692465 1.646
"LSSPA" "HiC_scaffold_9" 8554747 40.947 0.57 86117 6.619
"LSSPA" "HiC_scaffold_9" 8620900 40.947 0 66153 0
"LSSPA" "HiC_scaffold_9" 8804497 40.947 0 183597 0
"LSSPA" "HiC_scaffold_9" 8821676 40.947 0 17179 0
"LSSPA" "HiC_scaffold_9" 8878895 40.947 0 57219 0
"LSSPA" "HiC_scaffold_9" 9008783 40.947 0 129888 0
"LSSPA" "HiC_scaffold_9" 9061064 41.512 0.56 52281 10.711
"LSSPA" "HiC_scaffold_9" 9200049 42.077 0.56 138985 4.029
"LSSPA" "HiC_scaffold_9" 9228543 42.077 0 28494 0
"LSSPA" "HiC_scaffold_9" 9326463 47.973 5.9 97920 60.253
"LSSPA" "HiC_scaffold_9" 9539419 49.109 1.14 212956 5.353
"LSSPA" "HiC_scaffold_9" 9547376 49.674 0.56 7957 70.378
"LSSPA" "HiC_scaffold_9" 9715294 51.375 1.7 167918 10.124
"LSSPA" "HiC_scaffold_9" 10198342 51.375 0 483048 0
"LSSPA" "HiC_scaffold_9" 10228272 52.658 1.28 29930 42.766
"LSSPA" "HiC_scaffold_9" 10504099 52.658 0 275827 0
"LSSPA" "HiC_scaffold_9" 10531031 53.295 0.64 26932 23.764
"LSSPA" "HiC_scaffold_9" 10757987 53.295 0 226956 0
"LSSPA" "HiC_scaffold_9" 11399511 53.295 0 641524 0
"LSSPA" "HiC_scaffold_9" 11825051 53.295 0 425540 0
"LSSPA" "HiC_scaffold_9" 12864411 53.295 0 1039360 0
"LSSPA" "HiC_scaffold_10" 773109 0 NA NA NA
"LSSPA" "HiC_scaffold_10" 1305491 0 0 532382 0
"LSSPA" "HiC_scaffold_10" 1496838 0 0 191347 0
"LSSPA" "HiC_scaffold_10" 1907166 2.858 2.86 410328 6.97
"LSSPA" "HiC_scaffold_10" 1933833 3.652 0.79 26667 29.625
"LSSPA" "HiC_scaffold_10" 2121268 3.652 0 187435 0
"LSSPA" "HiC_scaffold_10" 2277980 3.652 0 156712 0
"LSSPA" "HiC_scaffold_10" 2418420 6.346 2.69 140440 19.154
"LSSPA" "HiC_scaffold_10" 2791318 6.346 0 372898 0
"LSSPA" "HiC_scaffold_10" 3086259 6.346 0 294941 0
"LSSPA" "HiC_scaffold_10" 4198280 9.835 3.49 1112021 3.138
"LSSPA" "HiC_scaffold_10" 4700380 17.445 7.61 502100 15.156
"LSSPA" "HiC_scaffold_10" 4739072 17.445 0 38692 0
"LSSPA" "HiC_scaffold_10" 4979378 18.01 0.57 240306 2.372
"LSSPA" "HiC_scaffold_10" 5054369 18.575 0.56 74991 7.468
"LSSPA" "HiC_scaffold_10" 5260018 18.575 0 205649 0
"LSSPA" "HiC_scaffold_10" 5742140 20.29 1.71 482122 3.547
"LSSPA" "HiC_scaffold_10" 5922811 22.004 1.71 180671 9.465
"LSSPA" "HiC_scaffold_10" 6007045 22.004 0 84234 0
"LSSPA" "HiC_scaffold_10" 6076156 23.141 1.14 69111 16.495
"LSSPA" "HiC_scaffold_10" 6076496 23.141 0 340 0
"LSSPA" "HiC_scaffold_10" 6525908 33.499 10.36 449412 23.052
"LSSPA" "HiC_scaffold_10" 6570356 33.499 0 44448 0
"LSSPA" "HiC_scaffold_10" 6847565 33.499 0 277209 0
"LSSPA" "HiC_scaffold_10" 7000545 33.499 0 152980 0
"LSSPA" "HiC_scaffold_10" 7161554 33.499 0 161009 0
"LSSPA" "HiC_scaffold_10" 7316807 43.408 9.91 155253 63.831
"LSSPA" "HiC_scaffold_10" 7754839 43.973 0.56 438032 1.278
"LSSPA" "HiC_scaffold_10" 7846387 43.973 0 91548 0
"LSSPA" "HiC_scaffold_10" 7919259 49.117 5.14 72872 70.535
"LSSPA" "HiC_scaffold_10" 7933835 49.117 0 14576 0
"LSSPA" "HiC_scaffold_10" 8178560 49.117 0 244725 0
"LSSPA" "HiC_scaffold_10" 8571303 50.253 1.14 392743 2.903
"LSSPA" "HiC_scaffold_10" 9202813 50.818 0.56 631510 0.887
"LSSPA" "HiC_scaffold_10" 9230156 50.818 0 27343 0
"LSSPA" "HiC_scaffold_10" 10603364 51.948 1.13 1373208 0.823
"LSSPA" "HiC_scaffold_10" 10910733 52.667 0.72 307369 2.342
"LSSPA" "HiC_scaffold_10" 10911308 52.667 0 575 0
"LSSPA" "HiC_scaffold_10" 11331695 52.667 0 420387 0
"LSSPA" "HiC_scaffold_10" 11407174 52.667 0 75479 0
"LSSPA" "HiC_scaffold_10" 11701657 55.395 2.73 294483 9.27
"LSSPA" "HiC_scaffold_10" 11834336 55.395 0 132679 0
"LSSPA" "HiC_scaffold_10" 12010520 55.395 0 176184 0
"LSSPA" "HiC_scaffold_10" 12594450 55.395 0 583930 0
"LSSPA" "HiC_scaffold_11" 1180990 0 NA NA NA
"LSSPA" "HiC_scaffold_11" 1406053 0 0 225063 0
"LSSPA" "HiC_scaffold_11" 2337043 0 0 930990 0
"LSSPA" "HiC_scaffold_11" 2890398 0 0 553355 0
"LSSPA" "HiC_scaffold_11" 2927734 0 0 37336 0
"LSSPA" "HiC_scaffold_11" 3000960 0 0 73226 0
"LSSPA" "HiC_scaffold_11" 3054168 0 0 53208 0
"LSSPA" "HiC_scaffold_11" 3199294 0 0 145126 0
"LSSPA" "HiC_scaffold_11" 3364387 0 0 165093 0
"LSSPA" "HiC_scaffold_11" 3634080 6.372 6.37 269693 23.619
"LSSPA" "HiC_scaffold_11" 3700314 7.234 0.86 66234 12.984
"LSSPA" "HiC_scaffold_11" 4210294 7.234 0 509980 0
"LSSPA" "HiC_scaffold_11" 4986869 7.901 0.67 776575 0.863
"LSSPA" "HiC_scaffold_11" 5214383 9.243 1.34 227514 5.89
"LSSPA" "HiC_scaffold_11" 5292397 9.243 0 78014 0
"LSSPA" "HiC_scaffold_11" 5446936 14.819 5.58 154539 36.107
"LSSPA" "HiC_scaffold_11" 5720576 18.833 4.01 273640 14.654
"LSSPA" "HiC_scaffold_11" 6923803 23.494 4.66 1203227 3.873
"LSSPA" "HiC_scaffold_11" 7377565 23.494 0 453762 0
"LSSPA" "HiC_scaffold_11" 7543080 23.494 0 165515 0
"LSSPA" "HiC_scaffold_11" 7927480 24.63 1.14 384400 2.966
"LSSPA" "HiC_scaffold_11" 7988265 24.63 0 60785 0
"LSSPA" "HiC_scaffold_11" 8018161 24.63 0 29896 0
"LSSPA" "HiC_scaffold_11" 8898165 26.344 1.71 880004 1.943
"LSSPA" "HiC_scaffold_11" 9365369 32.72 6.38 467204 13.656
"LSSPA" "HiC_scaffold_11" 10034691 33.856 1.14 669322 1.703
"LSSPA" "HiC_scaffold_11" 10206161 33.856 0 171470 0
"LSSPA" "HiC_scaffold_11" 10302592 33.856 0 96431 0
"LSSPA" "HiC_scaffold_11" 10575004 33.856 0 272412 0
"LSSPA" "HiC_scaffold_11" 11202257 33.856 0 627253 0
"LSSPA" "HiC_scaffold_11" 11380946 33.856 0 178689 0
"LSSPA" "HiC_scaffold_11" 11971590 33.856 0 590644 0
"LSSPA" "HiC_scaffold_11" 12274560 33.856 0 302970 0
"LSSPA" "HiC_scaffold_11" 12717886 33.856 0 443326 0
"LSSPA" "HiC_scaffold_12" 27168 0 NA NA NA
"LSSPA" "HiC_scaffold_12" 150195 0 0 123027 0
"LSSPA" "HiC_scaffold_12" 1736598 3.931 3.93 1586403 2.477
"LSSPA" "HiC_scaffold_12" 2114704 5.23 1.3 378106 3.438
"LSSPA" "HiC_scaffold_12" 2371131 9.232 4 256427 15.599
"LSSPA" "HiC_scaffold_12" 2383174 13.234 4 12043 332.143
"LSSPA" "HiC_scaffold_12" 3212340 14.104 0.87 829166 1.049
"LSSPA" "HiC_scaffold_12" 3459120 15.805 1.7 246780 6.889
"LSSPA" "HiC_scaffold_12" 3497130 21.135 5.33 38010 140.226
"LSSPA" "HiC_scaffold_12" 3935815 22.272 1.14 438685 2.599
"LSSPA" "HiC_scaffold_12" 4114500 23.408 1.14 178685 6.38
"LSSPA" "HiC_scaffold_12" 4338387 24.538 1.13 223887 5.047
"LSSPA" "HiC_scaffold_12" 4537720 25.103 0.57 199333 2.86
"LSSPA" "HiC_scaffold_12" 4923555 26.233 1.13 385835 2.929
"LSSPA" "HiC_scaffold_12" 4961486 27.935 1.7 37931 44.818
"LSSPA" "HiC_scaffold_12" 5298817 27.935 0 337331 0
"LSSPA" "HiC_scaffold_12" 5517455 32.644 4.71 218638 21.542
"LSSPA" "HiC_scaffold_12" 5532115 32.644 0 14660 0
"LSSPA" "HiC_scaffold_12" 5845730 33.209 0.57 313615 1.818
"LSSPA" "HiC_scaffold_12" 5999825 37.305 4.1 154095 26.607
"LSSPA" "HiC_scaffold_12" 6803665 37.87 0.56 803840 0.697
"LSSPA" "HiC_scaffold_12" 6930816 38.435 0.57 127151 4.483
"LSSPA" "HiC_scaffold_12" 6971862 39 0.56 41046 13.643
"LSSPA" "HiC_scaffold_12" 7262346 39 0 290484 0
"LSSPA" "HiC_scaffold_12" 7626553 40.136 1.14 364207 3.13
"LSSPA" "HiC_scaffold_12" 7671358 41.851 1.71 44805 38.165
"LSSPA" "HiC_scaffold_12" 7765846 41.851 0 94488 0
"LSSPA" "HiC_scaffold_12" 7787435 41.851 0 21589 0
"LSSPA" "HiC_scaffold_12" 7831910 41.851 0 44475 0
"LSSPA" "HiC_scaffold_12" 7845533 43.565 1.71 13623 125.523
"LSSPA" "HiC_scaffold_12" 7996986 45.279 1.71 151453 11.291
"LSSPA" "HiC_scaffold_12" 8575419 46.409 1.13 578433 1.954
"LSSPA" "HiC_scaffold_12" 9047791 46.974 0.56 472372 1.186
"LSSPA" "HiC_scaffold_12" 9176233 46.974 0 128442 0
"LSSPA" "HiC_scaffold_12" 9359318 46.974 0 183085 0
"LSSPA" "HiC_scaffold_12" 9495164 46.974 0 135846 0
"LSSPA" "HiC_scaffold_12" 9585293 48.689 1.72 90129 19.084
"LSSPA" "HiC_scaffold_12" 10058273 48.689 0 472980 0
"LSSPA" "HiC_scaffold_12" 10487181 49.356 0.67 428908 1.562
"LSSPA" "HiC_scaffold_12" 10496955 50.022 0.67 9774 68.549
"LSSPA" "HiC_scaffold_12" 10522374 51.365 1.34 25419 52.716
"LSSPA" "HiC_scaffold_12" 11060053 52.031 0.67 537679 1.246
"LSSPA" "HiC_scaffold_12" 11254118 52.031 0 194065 0
"LSSPA" "HiC_scaffold_12" 11267437 52.031 0 13319 0
"LSSPA" "HiC_scaffold_12" 11865319 52.031 0 597882 0
"LSSPA" "HiC_scaffold_12" 11912935 52.031 0 47616 0
"LSSPA" "HiC_scaffold_12" 11947902 52.031 0 34967 0
"LSSPA" "HiC_scaffold_12" 11963393 52.031 0 15491 0
"LSSPA" "HiC_scaffold_12" 11972631 52.031 0 9238 0
"LSSPA" "HiC_scaffold_12" 12047327 52.031 0 74696 0
"LSSPA" "HiC_scaffold_12" 12126066 52.031 0 78739 0
"LSSPA" "HiC_scaffold_12" 12234902 52.031 0 108836 0
"LSSPA" "HiC_scaffold_12" 12556593 52.031 0 321691 0
"LSSPA" "HiC_scaffold_12" 12702601 52.031 0 146008 0
"LSSPA" "HiC_scaffold_13" 121206 0 NA NA NA
"LSSPA" "HiC_scaffold_13" 1747766 0 0 1626560 0
"LSSPA" "HiC_scaffold_13" 2578869 1.802 1.8 831103 2.166
"LSSPA" "HiC_scaffold_13" 3317287 3.251 1.45 738418 1.964
"LSSPA" "HiC_scaffold_13" 3688538 8.519 5.27 371251 14.195
"LSSPA" "HiC_scaffold_13" 4426306 9.969 1.45 737768 1.965
"LSSPA" "HiC_scaffold_13" 4589149 9.969 0 162843 0
"LSSPA" "HiC_scaffold_13" 4767115 10.534 0.57 177966 3.203
"LSSPA" "HiC_scaffold_13" 4869521 14.63 4.1 102406 40.037
"LSSPA" "HiC_scaffold_13" 5029666 16.896 2.27 160145 14.175
"LSSPA" "HiC_scaffold_13" 5043705 16.896 0 14039 0
"LSSPA" "HiC_scaffold_13" 5082048 18.026 1.13 38343 29.471
"LSSPA" "HiC_scaffold_13" 5239850 18.026 0 157802 0
"LSSPA" "HiC_scaffold_13" 5738904 19.162 1.14 499054 2.284
"LSSPA" "HiC_scaffold_13" 5864653 22.007 2.85 125749 22.664
"LSSPA" "HiC_scaffold_13" 6318820 22.007 0 454167 0
"LSSPA" "HiC_scaffold_13" 6338869 22.007 0 20049 0
"LSSPA" "HiC_scaffold_13" 6603686 23.137 1.13 264817 4.267
"LSSPA" "HiC_scaffold_13" 6805776 26.028 2.89 202090 14.301
"LSSPA" "HiC_scaffold_13" 6880269 27.158 1.13 74493 15.169
"LSSPA" "HiC_scaffold_13" 6893830 27.158 0 13561 0
"LSSPA" "HiC_scaffold_13" 7210073 30.593 3.43 316243 10.846
"LSSPA" "HiC_scaffold_13" 7441804 33.484 2.89 231731 12.471
"LSSPA" "HiC_scaffold_13" 7720981 33.484 0 279177 0
"LSSPA" "HiC_scaffold_13" 7839486 34.049 0.56 118505 4.726
"LSSPA" "HiC_scaffold_13" 7988950 34.049 0 149464 0
"LSSPA" "HiC_scaffold_13" 7989271 34.049 0 321 0
"LSSPA" "HiC_scaffold_13" 8039211 34.049 0 49940 0
"LSSPA" "HiC_scaffold_13" 8104347 38.71 4.66 65136 71.543
"LSSPA" "HiC_scaffold_13" 8433444 39.275 0.56 329097 1.702
"LSSPA" "HiC_scaffold_13" 8586277 39.275 0 152833 0
"LSSPA" "HiC_scaffold_13" 8587411 39.275 0 1134 0
"LSSPA" "HiC_scaffold_13" 8669112 40.405 1.13 81701 13.831
"LSSPA" "HiC_scaffold_13" 9102186 40.405 0 433074 0
"LSSPA" "HiC_scaffold_13" 9105715 40.405 0 3529 0
"LSSPA" "HiC_scaffold_13" 9372240 40.405 0 266525 0
"LSSPA" "HiC_scaffold_13" 9679685 40.405 0 307445 0
"LSSPA" "HiC_scaffold_13" 9711546 40.405 0 31861 0
"LSSPA" "HiC_scaffold_13" 10221674 40.405 0 510128 0
"LSSPA" "HiC_scaffold_13" 10523381 40.405 0 301707 0
"LSSPA" "HiC_scaffold_13" 10741023 40.405 0 217642 0
"LSSPA" "HiC_scaffold_13" 11361185 45.038 4.63 620162 7.466
"LSSPA" "HiC_scaffold_13" 11483943 47.602 2.56 122758 20.854
"LSSPA" "HiC_scaffold_13" 11702720 47.602 0 218777 0
"LSSPA" "HiC_scaffold_13" 11756387 47.602 0 53667 0
"LSSPA" "HiC_scaffold_13" 11876236 47.602 0 119849 0
"LSSPA" "HiC_scaffold_13" 11925394 47.602 0 49158 0
"LSSPA" "HiC_scaffold_13" 11925744 47.602 0 350 0
"LSSPA" "HiC_scaffold_13" 12301373 47.602 0 375629 0
"LSSPA" "HiC_scaffold_13" 12573689 47.602 0 272316 0
"LSSPA" "HiC_scaffold_14" 434256 0 NA NA NA
"LSSPA" "HiC_scaffold_14" 502243 0 0 67987 0
"LSSPA" "HiC_scaffold_14" 609355 0 0 107112 0
"LSSPA" "HiC_scaffold_14" 707421 0 0 98066 0
"LSSPA" "HiC_scaffold_14" 1011897 1.136 1.14 304476 3.744
"LSSPA" "HiC_scaffold_14" 1133338 1.136 0 121441 0
"LSSPA" "HiC_scaffold_14" 1279593 1.136 0 146255 0
"LSSPA" "HiC_scaffold_14" 1799529 1.701 0.57 519936 1.096
"LSSPA" "HiC_scaffold_14" 2107613 1.701 0 308084 0
"LSSPA" "HiC_scaffold_14" 2132228 1.701 0 24615 0
